category,comparison_prediction,has_ocr,id,image_label,input_mode,label,mm_label,model,prediction,seed,source,split,text_label
correct_prediction,,True,1901,0,caption_ocr,1,1,phobert-base,1,123,facebook,test,1
correct_prediction,,True,4258,0,caption_ocr,1,1,phobert-base,1,123,threads,test,0
correct_prediction,,True,6271,0,caption_ocr,1,1,phobert-base,1,123,facebook,test,1
correct_prediction,,True,6067,0,caption_ocr,0,0,phobert-base,0,123,facebook,test,0
correct_prediction,,True,406,0,caption_ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,3143,0,caption_ocr,1,1,phobert-base,1,123,threads,test,0
correct_prediction,,True,2992,0,caption_ocr,0,0,phobert-base,0,123,facebook,test,1
correct_prediction,,False,2792,0,caption_ocr,1,1,phobert-base,1,123,facebook,test,0
false_positive,,True,4507,0,caption_ocr,0,0,phobert-base,1,123,threads,test,0
correct_prediction,,True,2308,0,caption_ocr,1,1,phobert-base,1,123,facebook,test,0
correct_prediction,,True,1248,0,caption_ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,6011,0,caption_ocr,1,1,phobert-base,1,123,facebook,test,1
correct_prediction,,True,5925,0,caption_ocr,1,1,phobert-base,1,123,facebook,test,0
correct_prediction,,True,1397,0,caption_ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,4052,0,caption_ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,665,0,caption_ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,462,0,caption_ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,2337,1,caption_ocr,1,1,phobert-base,1,123,facebook,test,0
correct_prediction,,True,3260,0,caption_ocr,1,1,phobert-base,1,123,threads,test,0
correct_prediction,,False,5255,0,caption_ocr,0,0,phobert-base,0,123,threads,test,0
false_positive,,False,3503,0,caption_ocr,0,0,phobert-base,1,123,threads,test,0
correct_prediction,,False,2054,0,caption_ocr,1,1,phobert-base,1,123,facebook,test,1
error_001,,False,3209,0,caption_ocr,1,1,phobert-base,0,123,threads,test,0
correct_prediction,,False,3099,0,caption_ocr,0,0,phobert-base,0,123,facebook,test,1
false_positive,,True,7058,0,caption_ocr,0,0,phobert-base,1,123,facebook,test,0
correct_prediction,,True,6116,1,caption_ocr,1,1,phobert-base,1,123,facebook,test,0
correct_prediction,,False,4698,0,caption_ocr,0,0,phobert-base,0,123,threads,test,0
false_positive,,True,1079,0,caption_ocr,0,0,phobert-base,1,123,threads,test,0
correct_prediction,,True,4362,1,caption_ocr,1,1,phobert-base,1,123,threads,test,0
false_positive,,True,2338,1,caption_ocr,0,0,phobert-base,1,123,facebook,test,0
correct_prediction,,True,7314,0,caption_ocr,1,1,phobert-base,1,123,facebook,test,1
correct_prediction,,False,629,0,caption_ocr,0,0,phobert-base,0,123,threads,test,0
error_001,,True,3883,0,caption_ocr,1,1,phobert-base,0,123,threads,test,0
false_positive,,True,5786,0,caption_ocr,0,0,phobert-base,1,123,facebook,test,0
correct_prediction,,False,3119,0,caption_ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,5894,0,caption_ocr,1,1,phobert-base,1,123,facebook,test,0
correct_prediction,,True,5084,0,caption_ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,5343,0,caption_ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,False,4324,0,caption_ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,1216,1,caption_ocr,1,1,phobert-base,1,123,threads,test,0
false_positive,,False,2006,0,caption_ocr,0,0,phobert-base,1,123,facebook,test,0
false_positive,,True,5661,0,caption_ocr,0,0,phobert-base,1,123,threads,test,0
correct_prediction,,True,5640,0,caption_ocr,0,0,phobert-base,0,123,threads,test,0
correct_prediction,,True,5765,0,caption_ocr,1,1,phobert-base,1,123,facebook,test,0
false_positive,,True,5803,0,caption_ocr,0,0,phobert-base,1,2026,facebook,test,0
false_positive,,True,5990,0,caption_ocr,0,0,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,1024,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,1075,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,4170,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,599,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,371,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
false_positive,,False,5811,0,caption_ocr,0,0,phobert-base,1,2026,facebook,test,0
false_positive,,True,5986,0,caption_ocr,0,0,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,6456,1,caption_ocr,1,1,phobert-base,1,2026,facebook,test,1
correct_prediction,,True,6826,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,859,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,6562,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,2399,1,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,6505,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
error_001,,True,7292,0,caption_ocr,1,1,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,6818,1,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,4909,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,4190,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
false_positive,,True,6100,0,caption_ocr,0,0,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,5033,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,5608,0,caption_ocr,1,1,phobert-base,1,2026,threads,test,0
correct_prediction,,False,4177,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,3845,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,2129,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,540,0,caption_ocr,1,1,phobert-base,1,2026,threads,test,1
correct_prediction,,True,3054,0,caption_ocr,0,0,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,3867,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,4031,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,1767,1,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,1598,0,caption_ocr,1,1,phobert-base,1,2026,threads,test,0
correct_prediction,,False,850,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
error_001,,True,5978,0,caption_ocr,1,1,phobert-base,0,2026,facebook,test,0
false_positive,,True,3709,0,caption_ocr,0,0,phobert-base,1,2026,threads,test,0
correct_prediction,,True,5963,1,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,5782,1,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,4722,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,1801,0,caption_ocr,1,1,phobert-base,1,2026,threads,test,0
correct_prediction,,False,2768,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,5737,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
error_001,,False,1824,0,caption_ocr,1,1,phobert-base,0,2026,threads,test,0
error_001,,True,2321,0,caption_ocr,1,1,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,6447,1,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,2851,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,1
false_positive,,True,255,0,caption_ocr,0,0,phobert-base,1,2026,threads,test,0
correct_prediction,,True,1103,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,1228,1,caption_ocr,1,1,phobert-base,1,2026,threads,test,0
error_001,,True,4004,0,caption_ocr,1,1,phobert-base,0,2026,threads,test,0
correct_prediction,,False,1591,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,2861,0,caption_ocr,0,0,phobert-base,0,2026,facebook,test,0
error_001,,True,797,0,caption_ocr,1,1,phobert-base,0,2026,threads,test,0
correct_prediction,,True,2913,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,1
correct_prediction,,True,6159,1,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,7007,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,2333,1,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
false_positive,,True,1448,0,caption_ocr,0,0,phobert-base,1,2026,threads,test,1
correct_prediction,,True,993,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,1978,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,5035,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,4647,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
false_positive,,False,4922,0,caption_ocr,0,0,phobert-base,1,2026,threads,test,0
correct_prediction,,False,525,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,3878,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,1254,0,caption_ocr,1,1,phobert-base,1,2026,threads,test,1
correct_prediction,,True,2139,0,caption_ocr,0,0,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,314,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,2482,1,caption_ocr,0,0,phobert-base,0,2026,facebook,test,0
correct_prediction,,False,5580,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,196,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,6755,1,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,6488,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,1
correct_prediction,,True,5335,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
false_positive,,True,592,0,caption_ocr,0,0,phobert-base,1,2026,threads,test,0
correct_prediction,,True,6168,0,caption_ocr,0,0,phobert-base,0,2026,facebook,test,0
correct_prediction,,False,5293,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,423,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,6189,0,caption_ocr,0,0,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,1155,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,5197,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,779,0,caption_ocr,1,1,phobert-base,1,2026,threads,test,1
correct_prediction,,True,464,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,6645,1,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
false_positive,,False,3992,0,caption_ocr,0,0,phobert-base,1,2026,threads,test,0
correct_prediction,,True,2916,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,1234,0,caption_ocr,1,1,phobert-base,1,2026,threads,test,1
correct_prediction,,True,6098,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
false_positive,,False,735,0,caption_ocr,0,0,phobert-base,1,2026,threads,test,0
false_positive,,True,134,1,caption_ocr,0,0,phobert-base,1,2026,threads,test,0
correct_prediction,,False,6907,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,1
false_positive,,True,793,0,caption_ocr,0,0,phobert-base,1,2026,threads,test,0
error_001,,False,4475,0,caption_ocr,1,1,phobert-base,0,2026,threads,test,0
correct_prediction,,True,4403,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,1657,0,caption_ocr,1,1,phobert-base,1,2026,threads,test,1
correct_prediction,,True,533,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,1
correct_prediction,,False,6861,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,4136,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,6962,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
error_001,,True,1716,0,caption_ocr,1,1,phobert-base,0,2026,threads,test,0
correct_prediction,,True,6983,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,3705,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,3887,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,4269,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,860,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,2042,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
error_001,,True,5835,0,caption_ocr,1,1,phobert-base,0,2026,facebook,test,0
false_positive,,False,1953,0,caption_ocr,0,0,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,6414,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
error_001,,False,6537,0,caption_ocr,1,1,phobert-base,0,2026,facebook,test,0
false_positive,,False,5825,0,caption_ocr,0,0,phobert-base,1,2026,facebook,test,0
false_positive,,True,2096,0,caption_ocr,0,0,phobert-base,1,2026,facebook,test,1
correct_prediction,,True,2627,0,caption_ocr,0,0,phobert-base,0,2026,facebook,test,0
false_positive,,False,2757,0,caption_ocr,0,0,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,1684,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
error_001,,True,2005,0,caption_ocr,1,1,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,5927,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,1
correct_prediction,,True,5014,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,4892,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,5589,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,2206,0,caption_ocr,0,0,phobert-base,0,2026,facebook,test,1
correct_prediction,,False,5202,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,1329,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,1
error_001,,True,47,0,caption_ocr,1,1,phobert-base,0,2026,threads,test,0
correct_prediction,,True,6746,1,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,3398,0,caption_ocr,1,1,phobert-base,1,2026,threads,test,0
correct_prediction,,False,3695,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,3365,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,1
correct_prediction,,True,513,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
false_positive,,False,7022,0,caption_ocr,0,0,phobert-base,1,2026,facebook,test,0
false_positive,,True,2459,0,caption_ocr,0,0,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,1813,0,caption_ocr,1,1,phobert-base,1,2026,threads,test,0
correct_prediction,,True,4433,0,caption_ocr,1,1,phobert-base,1,2026,threads,test,1
correct_prediction,,True,1761,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,800,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
false_positive,,True,107,0,caption_ocr,0,0,phobert-base,1,2026,threads,test,1
correct_prediction,,True,980,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,4819,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,4321,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,2506,1,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
error_001,,True,1126,0,caption_ocr,1,1,phobert-base,0,2026,threads,test,0
correct_prediction,,True,1570,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,2368,1,caption_ocr,0,0,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,4037,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,1863,1,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,1635,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,1027,1,caption_ocr,1,1,phobert-base,1,2026,threads,test,0
correct_prediction,,False,6894,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,5474,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
false_positive,,True,1791,0,caption_ocr,0,0,phobert-base,1,2026,threads,test,1
correct_prediction,,False,6547,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,1
correct_prediction,,True,7209,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,5072,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,7123,0,caption_ocr,0,0,phobert-base,0,2026,facebook,test,0
false_positive,,True,2233,1,caption_ocr,0,0,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,2015,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
error_001,,False,6784,0,caption_ocr,1,1,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,403,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
false_positive,,True,6090,0,caption_ocr,0,0,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,677,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
error_001,,True,6493,0,caption_ocr,1,1,phobert-base,0,2026,facebook,test,0
correct_prediction,,False,5495,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
error_001,,True,5802,0,caption_ocr,1,1,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,6800,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,3949,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
error_001,,True,2320,0,caption_ocr,1,1,phobert-base,0,2026,facebook,test,0
correct_prediction,,False,3805,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,6404,0,caption_ocr,0,0,phobert-base,0,2026,facebook,test,0
correct_prediction,,False,4036,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,2397,1,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,True,3609,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,4950,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,False,6884,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,1
correct_prediction,,False,7228,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
correct_prediction,,False,4770,0,caption_ocr,0,0,phobert-base,0,2026,threads,test,0
correct_prediction,,True,2744,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
false_positive,,True,4924,0,caption_ocr,0,0,phobert-base,1,2026,threads,test,0
correct_prediction,,True,3104,0,caption_ocr,1,1,phobert-base,1,2026,threads,test,1
correct_prediction,,True,5906,0,caption_ocr,0,0,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,6375,0,caption_ocr,0,0,phobert-base,0,2026,facebook,test,0
correct_prediction,,True,2438,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
error_001,,False,4611,0,caption_ocr,1,1,phobert-base,0,2026,threads,test,0
correct_prediction,,True,3164,0,caption_ocr,1,1,phobert-base,1,2026,threads,test,0
correct_prediction,,True,2929,0,caption_ocr,1,1,phobert-base,1,2026,facebook,test,0
